label,sentence
1," DEC 30, 2010 bottle, nice dark brown colour with stable and white lacing head. Yeasty and fruity smell. Taste"
1," AUG 12, 2009 My Bottom Line"
1, Pours a dark black body capped by one full of inch of tannish-hued head.		Smell
1," On tap at the brewpub. Clear gold pour with a thin veil of white foam. Aroma of classic tripel alcohol esters, rosemary, fresh bread, grain and belgian yeast. Taste is spicy/yeasty with a rather strong alcohol finish. Palate is very dry, which helps make this beer much more enjoyable.
"
1," Bottle that Ive had many times. Has this recipe changed? Or is it my palate. Waited on this to warm and had a malty yeasty nose. Some lint carbonation.  In this bottle I was surprised by how light it seemed. Flavor opens to some dark fruits and rich malts nicely combined with Belgian yeasts. Finish is smooth with some sweetness.
"
1," nice light hop flavor.  very smooth and relaxing.  a nice beer to have on a humid TN night.
"
1," I had a six pack of this while visiting friends in Noblesville, Indiana. Aroma is citrus, and florals. The flavor is a little different from any other IPA ive had. It starts out floral-like, but only for a split second before it turns into an acidity dryness, and finishes monotonous. It wasnt horrible, but it could use some work. It does accomplish being different. Maybe thats the ""tavern style""
"
1, snifter
1," Bottle.  Medium dark brown opaque pour.    Strong bourbon aroma, with some alcohol and maybe a woody/earthy hint. I felt the standard porter aromas were very obscured by the bourbon and unbalanced.   Medium roasty malt flavors, with bourbon and chocolate.  Way too carbonated.
"
1," Beer poured with that ""Belgian Brown"" color...virtually no light passes through and a foamy tan head sits atop the brew. Aroma of deep fruit leaps out of the glass to tickle my nose. The taste is dark fruits, plums and other things I cant distinguish cuz Im not good at that. The mouthfeel is more carbonated than most Belgians Ive had and the taste is not as sweet. Alcohol flavor comes out as it warms.
"
1," No aroma to speak of. Opaque dingy copper pour. Dirty copper taste, but high quality hops. A bit yeasty. with a metallic finish. Alt platzs other wheat beer, the Hefenweasel is much, much better.
"
1," Called a red ale. Named after Leo, a neighbourhood cat.  Draught.  Pours red with medium fast dissipating head.  Light lacing. Balanced aroma with some breadiness, like rye bread.  All over the mouth flavour. full mouthfeel.  Tastes lower in alcohol than it is.  Hop finish with some tangerine.
"
1," One of my favorite beers. Very strong aroma, and a premium taste of chocolate, and spices.
"
1," Bottle 65 cl. Courtesy of fiulijn. Pours a clear amber with a smallish off-white head. Sweet, spicy gingerbread aroma. Fairly light body, sweet and spicy, lots of cinnamon here, doughy. Hardly any hops. 080411
"
1," Its a good beer but i just didnt like it very much. Mouthfeel isnt how i like it.
"
1," Dark amber, small head.  Sweet malts, alcohol and burned sugar in the nose. Flavors of raisins, caramel, yeast notes and warming alcohol. A nice winter-warmer.
"
1," On draft at Seven Bridges.  Pours an amber color with an off-white head.  Nose is toffee, cherries, slight vanilla, and a hint of spices.  Flavor is similar with hints of yeast and cherries in the finish.  Nice, malty holiday beer.
"
1," While not my favorite Dubbel, this is still a very solid beer.  A wonderful aroma is the highlight of this beer.  (more detail to come!)
"
1," A beer with a high alcohol percentage, but you cant taste it. It has a sweet taste of caramel - and a nice head for an ale. Lovely beer.
"
1," Sampled at the brewpub at Walt Disney World's Boardwalk.  Red-brown in color.  Aroma is strong of coffee and chocolate malt.  Rather watery mouthfeel is disappointing.  Hop flavor is not in balance with the malt.  OK, I guess.
"
1," Yeast, alcohol, coriander, bitter oranges and cherries in the sweet malty aroma. Opaque, burnished copper coloured with thick, off-white, lasting head. Sweet, brown sugar, caramel malt flavour. Light fruity bitterness cuts the sweetness towards the finish. Medium-full body with nice round mouthfeel. Bottle. Thanks OKBeer!
"
1," Draught at the brewpub. Its warm golden with a creamy head. The aroma has notes of newly harvested grain, malt and flower. The flavour has a light sweetness, notes of flower, newly harvested grain and it ends on a dry note. The grain flavour is very pure and nice.
"
1," On tap. A hazy orangish pour with a lite cramy head. A hops aroma but not much of it. A flavor of hops and lite malt. A decent pale ale but nothing to write home about. I would drink it all night if it was the only real beer out there.
"
1," Had a nice head,which lasted a good time.Aroma was of malt and hops.color brown.tasted like milk chocolate and hops.Finished a bit sour and bitter.Good beer,but I think there is better.
"
1," Black pour with an inch-thick tan head. Aroma of chocolate, malt and a subtle hint of vanilla and bourbon. Flavor is rich, toasted malt with more cocoa, vanilla and a hint of sweet bourbon. A very nice balanced mix. Great.
"
1," In the glass it was an unimpressive pale golden color, but the musty rotten or fremented fruit aroma was very unique.  Flavor is surprising original for a lager, full-bodied with hints of the aroma showing through.  Finish was a little bitter, but not unusual for this style.  I enjoyed this botte down to the last drop, and believe this beer officially puts Armenia on the beer map.  Dont expect to be blown away, but truly a nice beer.  Cheers.
"
1," A strong ale that delivers on taste and aroma. A craft beer that lives up to all the hype.
"
1," Me and my ratings ... this was the first Chimay that I tied and the last for me to rate .. unless I get my hands on some of the rarer stuff. What can I say other han I can still remember he first time I tried it. Prior to working for distributor a friend that worked for them brought a 750 to share at dinner at Brazilian restaurant. She watched as I had my first sip, knowing fully well that I would love it. Always think of the yeast first, then the rest follows .. malt and finally hops to finish it. Hope that they can survive the horrors of modern day technology and al he other plagues of mankind so that we can have good beer. I pray for the brothers.
"
1," Pretty malty for an IPA. Lingering bitter taste and dry mouth follow. Maybe a beer trying to hard? Settles oddly in your belly.
"
1," My least favorite of the three Chimays.  However, its stronger flavor but delicate makes this trappist nothing to sneeze at.  I will take it any day.
"
1," Aroma is reminiscent of wine with sweetness. Taste is plenty of spice and alcohol with a little sweetness. Overall a lot like Duvel.
"
1," strong, sweet and alcoholic. There was a slight bitterness in the aftertaste, but it wasnt a particularly large element in the experience of this beer. Superb.
"
1," I love all the Chimay beers.  This one has a great berry taste with a hint of smooth plain chocolate.
"
1," ( 12oz bottle) Pours black, light tan head. Nose is chocolate syrup, crackers. Taste is coffee, oats. Finishes like unsweetened chocolate with a nice thick body.
"
1," Dark brown with a beige head. Not overly carbonated. Roast malts with a bit of dark fruit and caramel. Well balanced. The alcohol content gives a pleasant warmth but is not overbearing.  A very smooth and flavoursome and beer.
"
1," JUL 7, 2006 Deep hazy auburn brown colour with a thick creamy and lasting head. Dusty, fruity aroma, with hints of spice. Flavour is sweet and bitter, but does not linger.  Re-rate"
1," OCT 31, 2005 A fabulous dubbel. Its a big, full-flavoured ale - I could imagine washing down a big juicy steak with this. It poured a ruby-red colour with a deep caramel head. A big fruity nose - blackcurrant and spices, with some underlying yeastiness. Smooth and creamy on the tongue. Bold chocolate characters amid the fruity middle. Sultanas. Wonderfully easy drinking. A fine cold-weather nightcap. 	(Bottle)
"
1," Bottle. Served in Trappist glass. Pours a burgandy colour, with a lasting head. Aroma of fruit with a subtle sweetness on the palate. Alcohol is well hidden, but still a nice kick. One of my personal favourite Strong Ales. Fantastic.
"
1," 330 ml bottle. Nice dark nutty brown colour with light brown head. Unclear and hazy. Aroma has malts, nuts and earth, cookies, some oat too. Dont know why, but aroma is little light, not so overwhelming than expected. Flavour has some alcohol warmth, some malty dark wheat aroma and banana. Sweet mouthfeel. Frankly, I had more expectations for this.
"
1," Incredible.  Great stuff.  Interesting aroma, the palate changes substantially.  Has a fruity aftertaste.  I highly recommend this beer.
"
1," 75 cl bottle. 2009 vintage. Aroma of bubblegum, raisins, yeast, and alcohol. Dark caramel color and quite murky. Flavor is slightly sweet with a substantial alcohol bite. Fairly light and champagne-like on the palate. Finishes dry and somewhat bitter. Improves in the glass as it warms and oxidizes. This is a complex one but not as much so as I remembered and expected. Id like to try it aged a bit longer as the alcohol was too prominent in this bottle. A little disappointing but still quite good.
"
